VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/01/2019 12:55:57 AM,01/01/2019 01:03:55 AM,2,1.4,1,N,137,164,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:29:42 AM,01/01/2019 12:31:38 AM,3,0.4,1,N,74,74,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,
1,01/01/2019 12:39:27 AM,01/01/2019 12:55:13 AM,2,5.6,1,N,74,235,1,18.0,0.5,0.5,0.0,0.0,0.3,19.3,
1,01/01/2019 12:29:18 AM,01/01/2019 12:35:49 AM,2,0.3,1,N,234,234,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,
1,01/01/2019 12:44:26 AM,01/01/2019 01:08:02 AM,1,4.4,1,N,164,226,1,18.0,0.5,0.5,3.6,0.0,0.3,22.9,
1,01/01/2019 12:18:48 AM,01/01/2019 12:30:33 AM,1,0.9,1,N,90,107,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,
1,01/01/2019 12:33:35 AM,01/01/2019 12:39:58 AM,1,0.6,1,N,113,249,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,
1,01/01/2019 12:46:44 AM,01/01/2019 12:55:53 AM,1,1.1,1,N,249,107,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,
1,01/01/2019 12:58:04 AM,01/01/2019 01:18:53 AM,1,3.2,1,N,107,48,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
2,01/01/2019 12:09:35 AM,01/01/2019 12:27:27 AM,3,2.06,1,N,148,90,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
2,01/01/2019 12:42:08 AM,01/01/2019 12:57:03 AM,3,3.7,1,N,107,263,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,
2,01/01/2019 12:59:38 AM,01/01/2019 01:14:41 AM,4,5.2,1,N,262,79,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,
2,01/01/2019 12:12:21 AM,01/01/2019 12:18:03 AM,5,0.93,1,N,114,113,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49,
2,01/01/2019 12:21:25 AM,01/01/2019 12:31:44 AM,5,0.98,1,N,113,107,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09,
2,01/01/2019 12:39:09 AM,01/01/2019 12:54:25 AM,5,1.66,1,N,234,161,1,10.5,0.5,0.5,2.95,0.0,0.3,14.75,
2,01/01/2019 12:49:37 AM,01/01/2019 01:09:33 AM,1,5.87,1,N,166,233,1,20.0,0.5,0.5,1.0,0.0,0.3,22.3,
2,01/01/2019 12:06:45 AM,01/01/2019 12:20:23 AM,1,3.5,1,N,239,74,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
2,01/01/2019 12:25:53 AM,01/01/2019 12:48:10 AM,1,5.96,1,N,75,113,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,
2,01/01/2019 12:50:04 AM,01/01/2019 01:12:40 AM,1,4.38,1,N,113,49,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,
2,01/01/2019 12:29:21 AM,01/01/2019 12:43:19 AM,1,5.34,1,N,107,33,1,17.0,0.5,0.5,1.0,0.0,0.3,19.3,
2,01/01/2019 12:51:35 AM,01/01/2019 12:59:32 AM,3,2.36,1,N,33,66,1,9.0,0.5,0.5,3.09,0.0,0.3,15.34,
2,01/01/2019 12:26:42 AM,01/01/2019 12:39:14 AM,1,3.09,1,N,80,114,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
2,01/01/2019 12:42:36 AM,01/01/2019 12:51:41 AM,1,0.93,1,N,113,249,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,
2,01/01/2019 12:56:05 AM,01/01/2019 01:34:19 AM,1,12.28,1,N,90,180,1,39.0,0.5,0.5,11.52,5.76,0.3,57.58,
1,01/01/2019 12:36:07 AM,01/01/2019 01:13:34 AM,3,6.2,1,N,144,238,1,26.5,0.5,0.5,1.0,0.0,0.3,28.8,
2,01/01/2019 12:31:08 AM,01/01/2019 12:36:19 AM,1,0.48,1,N,107,107,1,5.0,0.5,0.5,5.0,0.0,0.3,11.3,
2,01/01/2019 12:43:56 AM,01/01/2019 12:51:19 AM,1,0.93,1,N,170,233,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
2,01/01/2019 12:54:08 AM,01/01/2019 01:05:28 AM,1,2.2,1,N,162,262,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
1,01/01/2019 12:04:20 AM,01/01/2019 12:07:40 AM,2,0.5,1,N,144,148,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,
2,01/01/2019 12:34:34 AM,01/01/2019 12:42:36 AM,1,1.56,1,N,237,262,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
2,01/01/2019 12:45:26 AM,01/01/2019 12:58:08 AM,1,2.54,1,N,262,143,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,
2,01/01/2019 12:24:20 AM,01/01/2019 12:38:31 AM,2,3.12,1,N,142,170,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,
2,01/01/2019 12:39:49 AM,01/01/2019 12:58:21 AM,1,3.88,1,N,170,229,1,15.5,0.5,0.5,4.2,0.0,0.3,21.0,
2,01/01/2019 12:27:14 AM,01/01/2019 12:39:58 AM,1,2.87,1,N,74,151,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
2,01/01/2019 12:48:33 AM,01/01/2019 12:57:41 AM,1,1.76,1,N,151,239,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74,
2,01/01/2019 12:18:36 AM,01/01/2019 12:28:11 AM,1,2.68,1,N,162,43,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12,
2,01/01/2019 12:57:11 AM,01/01/2019 01:05:12 AM,1,1.97,1,N,162,263,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,
2,12/31/2018 11:56:57 PM,01/01/2019 12:30:30 AM,1,6.1,1,N,239,158,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,
2,01/01/2019 12:31:17 AM,01/01/2019 12:45:41 AM,1,3.92,1,N,158,87,1,14.0,0.5,0.5,2.0,0.0,0.3,17.3,
2,01/01/2019 12:47:18 AM,01/01/2019 01:06:01 AM,1,7.25,1,N,87,263,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,
2,01/01/2019 12:13:57 AM,01/01/2019 12:42:07 AM,1,7.49,1,N,249,75,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,
2,01/01/2019 12:51:12 AM,01/01/2019 01:10:52 AM,1,8.43,1,N,237,33,1,25.0,0.5,0.5,5.7,0.0,0.3,32.0,
1,01/01/2019 12:39:58 AM,01/01/2019 12:58:58 AM,2,8.9,1,N,138,224,1,26.0,0.5,0.5,8.25,5.76,0.3,41.31,
2,01/01/2019 12:04:06 AM,01/01/2019 12:17:02 AM,4,2.62,1,N,238,237,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,
2,01/01/2019 12:26:47 AM,01/01/2019 12:30:30 AM,5,0.35,1,N,236,236,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,
2,01/01/2019 12:39:22 AM,01/01/2019 12:59:10 AM,6,4.58,1,N,142,7,1,17.0,0.5,0.5,2.74,0.0,0.3,21.04,
2,01/01/2019 12:13:53 AM,01/01/2019 12:20:01 AM,1,1.2,1,N,151,239,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,01/01/2019 12:25:56 AM,01/01/2019 12:34:49 AM,1,1.55,1,N,239,50,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
2,01/01/2019 12:36:14 AM,01/01/2019 12:58:02 AM,1,4.75,1,N,50,112,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,
1,01/01/2019 12:30:20 AM,01/01/2019 12:35:21 AM,3,0.4,1,N,43,161,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
1,01/01/2019 12:43:06 AM,01/01/2019 01:08:54 AM,3,2.4,1,N,43,113,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,
1,01/01/2019 12:02:30 AM,01/01/2019 12:23:12 AM,2,5.9,1,N,236,158,1,20.0,0.5,0.5,6.35,0.0,0.3,27.65,
1,01/01/2019 12:26:12 AM,01/01/2019 12:53:12 AM,3,2.7,1,N,249,48,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,
1,01/01/2019 12:55:49 AM,01/01/2019 01:14:32 AM,3,3.2,1,N,48,249,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,
1,01/01/2019 12:22:50 AM,01/01/2019 12:36:20 AM,1,2.4,1,N,45,4,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,
1,01/01/2019 12:51:08 AM,01/01/2019 01:02:49 AM,1,1.7,1,N,90,79,1,9.0,0.5,0.5,3.05,0.0,0.3,13.35,
1,01/01/2019 12:23:47 AM,01/01/2019 12:35:19 AM,1,0.7,1,N,264,264,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:36:29 AM,01/01/2019 01:22:12 AM,4,12.0,1,N,264,264,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3,
1,01/01/2019 12:23:05 AM,01/01/2019 12:36:48 AM,2,4.5,1,N,141,42,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55,
1,01/01/2019 12:39:58 AM,01/01/2019 12:52:01 AM,3,2.5,1,N,42,151,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
1,01/01/2019 12:58:45 AM,01/01/2019 01:12:23 AM,2,2.6,1,N,151,142,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,
1,01/01/2019 12:20:10 AM,01/01/2019 12:31:30 AM,1,4.9,1,N,231,162,1,15.5,0.5,0.5,1.11,0.0,0.3,17.91,
1,01/01/2019 12:37:44 AM,01/01/2019 12:56:28 AM,1,2.1,1,N,162,186,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
1,01/01/2019 12:58:43 AM,01/01/2019 01:09:24 AM,1,1.3,1,N,186,114,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,01/01/2019 12:12:45 AM,01/01/2019 12:24:44 AM,2,1.5,1,N,229,170,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,
1,01/01/2019 12:45:12 AM,01/01/2019 12:49:22 AM,2,1.1,1,N,229,141,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,
1,01/01/2019 12:52:42 AM,01/01/2019 12:55:28 AM,1,0.9,1,N,141,263,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
1,01/01/2019 12:59:17 AM,01/01/2019 01:02:05 AM,2,0.5,1,N,263,263,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,
1,01/01/2019 12:23:03 AM,01/01/2019 12:33:29 AM,1,0.8,1,N,234,68,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,01/01/2019 12:35:12 AM,01/01/2019 12:42:43 AM,1,0.9,1,N,68,249,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
1,01/01/2019 12:46:13 AM,01/01/2019 12:59:14 AM,1,1.4,1,N,114,68,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,
1,01/01/2019 12:50:25 AM,01/01/2019 12:57:39 AM,2,1.3,1,N,237,229,1,7.0,0.5,0.5,2.45,0.0,0.3,10.75,
1,01/01/2019 12:10:43 AM,01/01/2019 12:14:50 AM,2,0.7,1,N,236,140,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
1,01/01/2019 12:17:34 AM,01/01/2019 12:21:11 AM,1,0.4,1,N,141,141,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
1,01/01/2019 12:26:15 AM,01/01/2019 12:30:47 AM,1,1.1,1,N,236,237,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,
1,01/01/2019 12:33:29 AM,01/01/2019 12:39:19 AM,2,1.6,1,N,237,238,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,
1,01/01/2019 12:41:53 AM,01/01/2019 12:48:44 AM,1,1.6,1,N,239,48,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,01/01/2019 12:50:34 AM,01/01/2019 01:29:31 AM,2,8.1,1,N,48,106,1,31.0,0.5,0.5,7.6,5.76,0.3,45.66,
1,01/01/2019 12:14:35 AM,01/01/2019 12:22:54 AM,1,1.9,1,N,33,40,1,8.0,0.5,0.5,1.4,0.0,0.3,10.7,
1,01/01/2019 12:31:02 AM,01/01/2019 12:43:51 AM,1,1.4,1,N,25,189,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,
2,01/01/2019 12:21:19 AM,01/01/2019 12:26:08 AM,1,0.65,1,N,229,237,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,
2,01/01/2019 12:31:28 AM,01/01/2019 12:51:07 AM,1,2.1,1,N,162,48,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,
2,01/01/2019 12:52:45 AM,01/01/2019 01:05:25 AM,1,1.5,1,N,48,68,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,
1,01/01/2019 12:22:04 AM,01/01/2019 12:29:35 AM,1,2.0,1,N,238,237,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,
1,01/01/2019 12:32:24 AM,01/01/2019 12:41:23 AM,1,1.5,1,N,237,263,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
1,01/01/2019 12:51:06 AM,01/01/2019 01:02:54 AM,1,2.6,1,N,236,170,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,01/01/2019 12:26:02 AM,01/01/2019 12:39:00 AM,2,2.75,1,N,107,163,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
2,01/01/2019 12:42:17 AM,01/01/2019 12:46:13 AM,2,0.9,1,N,48,142,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,
2,01/01/2019 12:52:08 AM,01/01/2019 01:09:27 AM,2,1.42,1,N,48,246,1,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
2,01/01/2019 12:10:35 AM,01/01/2019 12:23:31 AM,1,1.48,1,N,234,224,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,
2,01/01/2019 12:46:29 AM,01/01/2019 01:02:00 AM,1,1.59,1,N,170,48,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
1,01/01/2019 12:20:46 AM,01/01/2019 12:33:33 AM,1,2.4,1,N,249,13,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
1,01/01/2019 12:38:04 AM,01/01/2019 12:43:28 AM,1,0.9,1,N,231,125,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,01/01/2019 12:48:57 AM,01/01/2019 01:24:33 AM,1,6.2,1,N,231,237,1,25.5,0.5,0.5,6.7,0.0,0.3,33.5,
2,01/01/2019 12:39:36 AM,01/01/2019 12:53:31 AM,1,6.2,1,N,260,74,2,19.0,0.5,0.5,0.0,5.76,0.3,26.06,
2,01/01/2019 12:57:25 AM,01/01/2019 01:06:50 AM,2,2.84,1,N,75,229,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
2,01/01/2019 12:48:36 AM,01/01/2019 01:08:13 AM,1,5.27,1,N,79,13,1,19.0,0.5,0.5,0.0,0.0,0.3,20.3,
1,01/01/2019 12:14:05 AM,01/01/2019 12:32:25 AM,4,2.3,1,N,162,246,1,13.0,0.5,0.5,2.0,0.0,0.3,16.3,
1,01/01/2019 12:35:54 AM,01/01/2019 12:52:10 AM,1,2.5,1,N,246,237,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
1,01/01/2019 12:55:02 AM,01/01/2019 01:29:14 AM,3,6.9,1,N,141,137,1,26.0,0.5,0.5,0.0,0.0,0.3,27.3,
1,01/01/2019 12:42:07 AM,01/01/2019 01:03:33 AM,2,1.8,1,N,161,100,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,01/01/2019 12:29:45 AM,01/01/2019 12:58:49 AM,1,1.98,1,N,114,68,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,
2,01/01/2019 12:33:54 AM,01/01/2019 12:47:44 AM,1,2.9,1,N,43,151,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
2,01/01/2019 12:48:22 AM,01/01/2019 12:55:14 AM,1,1.29,1,N,151,166,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
2,01/01/2019 12:57:15 AM,01/01/2019 01:08:22 AM,1,3.7,1,N,166,244,1,12.5,0.5,0.5,3.45,0.0,0.3,17.25,
2,01/01/2019 12:41:39 AM,01/01/2019 12:56:46 AM,2,1.89,1,N,68,79,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,
2,01/01/2019 12:53:23 AM,01/01/2019 12:59:46 AM,5,0.76,1,N,234,113,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
1,01/01/2019 12:07:45 AM,01/01/2019 12:34:12 AM,4,9.6,1,N,138,239,1,29.0,0.5,0.5,7.2,5.76,0.3,43.26,
1,01/01/2019 12:37:37 AM,01/01/2019 12:48:00 AM,3,1.9,1,N,239,151,1,9.0,0.5,0.5,3.0,0.0,0.3,13.3,
1,01/01/2019 12:58:19 AM,01/01/2019 01:02:22 AM,1,0.5,1,N,142,142,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
1,01/01/2019 12:10:21 AM,01/01/2019 12:16:50 AM,1,1.5,1,N,162,140,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,01/01/2019 12:18:21 AM,01/01/2019 12:24:35 AM,1,1.9,1,N,140,75,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,
1,01/01/2019 12:35:08 AM,01/01/2019 12:57:41 AM,2,6.9,1,N,161,33,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,
1,01/01/2019 12:58:03 AM,01/01/2019 01:18:32 AM,1,4.6,1,N,33,246,1,17.5,0.5,0.5,10.0,0.0,0.3,28.8,
2,01/01/2019 12:27:40 AM,01/01/2019 12:52:15 AM,1,12.89,1,N,138,87,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3,
2,01/01/2019 12:56:42 AM,01/01/2019 01:09:48 AM,1,2.35,1,N,87,113,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
1,01/01/2019 12:38:24 AM,01/01/2019 12:55:45 AM,1,8.3,1,N,223,250,2,24.5,0.5,0.5,0.0,5.76,0.3,31.56,
1,01/01/2019 12:17:48 AM,01/01/2019 12:40:56 AM,1,2.8,1,N,142,90,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,
1,01/01/2019 12:43:22 AM,01/01/2019 01:00:32 AM,1,2.0,1,N,90,50,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,
1,01/01/2019 12:25:40 AM,01/01/2019 12:37:02 AM,2,1.4,1,N,142,141,1,8.5,0.5,0.5,2.9,0.0,0.3,12.7,
2,01/01/2019 12:30:26 AM,01/01/2019 12:40:54 AM,2,1.29,1,N,249,114,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,01/01/2019 12:41:56 AM,01/01/2019 12:51:16 AM,1,2.07,1,N,114,87,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74,
2,01/01/2019 12:53:20 AM,01/01/2019 01:16:16 AM,1,4.32,1,N,87,181,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,
1,01/01/2019 12:41:20 AM,01/01/2019 12:52:24 AM,4,1.4,1,N,170,140,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
2,01/01/2019 12:26:43 AM,01/01/2019 12:43:36 AM,1,5.17,1,N,163,166,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56,
2,01/01/2019 12:52:22 AM,01/01/2019 01:07:13 AM,1,2.72,1,N,151,116,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
2,01/01/2019 12:25:30 AM,01/01/2019 01:07:16 AM,1,7.59,1,N,234,225,1,30.5,0.5,0.5,0.0,0.0,0.3,31.8,
2,01/01/2019 12:05:33 AM,01/01/2019 12:31:51 AM,3,7.87,1,N,142,244,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,
2,01/01/2019 12:45:57 AM,01/01/2019 12:58:20 AM,3,1.53,1,N,244,243,1,9.5,0.5,0.5,2.16,0.0,0.3,14.91,
1,01/01/2019 12:32:36 AM,01/01/2019 12:56:31 AM,2,3.4,1,N,114,140,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,
2,01/01/2019 12:01:48 AM,01/01/2019 12:11:15 AM,1,0.94,1,N,164,90,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,
2,01/01/2019 12:47:40 AM,01/01/2019 01:18:16 AM,1,1.38,1,N,161,163,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,
1,01/01/2019 12:02:38 AM,01/01/2019 12:17:52 AM,2,3.1,1,N,237,224,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,
1,01/01/2019 12:24:47 AM,01/01/2019 12:35:40 AM,1,4.1,1,N,107,88,1,14.0,0.5,0.5,4.55,0.0,0.3,19.85,
1,01/01/2019 12:44:25 AM,01/01/2019 01:00:04 AM,2,5.3,1,N,261,229,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,
1,01/01/2019 12:14:07 AM,01/01/2019 12:17:35 AM,1,1.1,1,N,236,74,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,01/01/2019 12:21:14 AM,01/01/2019 12:28:01 AM,1,2.1,1,N,75,151,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
1,01/01/2019 12:36:22 AM,01/01/2019 12:40:09 AM,3,0.8,1,N,239,238,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
1,01/01/2019 12:45:40 AM,01/01/2019 12:50:20 AM,2,0.8,1,N,238,239,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,01/01/2019 12:53:32 AM,01/01/2019 01:06:10 AM,3,2.5,1,N,142,263,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3,
1,01/01/2019 12:02:54 AM,01/01/2019 12:07:37 AM,1,1.1,1,N,137,113,1,5.5,0.5,0.5,0.02,0.0,0.3,6.82,
1,01/01/2019 12:30:14 AM,01/01/2019 12:46:22 AM,1,1.6,1,N,79,234,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,
1,01/01/2019 12:51:58 AM,01/01/2019 01:03:09 AM,1,2.2,1,N,107,140,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,
2,01/01/2019 12:32:56 AM,01/01/2019 12:33:35 AM,2,0.1,1,N,148,148,3,-2.5,-0.5,-0.5,0.0,0.0,-0.3,-3.8,
2,01/01/2019 12:32:56 AM,01/01/2019 12:33:35 AM,2,0.1,1,N,148,148,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,
2,01/01/2019 12:45:13 AM,01/01/2019 12:49:59 AM,2,0.63,1,N,107,170,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,
2,01/01/2019 12:03:30 AM,01/01/2019 12:10:24 AM,2,1.31,1,N,142,239,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,
2,01/01/2019 12:27:55 AM,01/01/2019 12:52:35 AM,2,1.78,1,N,142,164,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
1,01/01/2019 12:07:10 AM,01/01/2019 12:17:26 AM,1,2.6,1,N,137,231,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
1,01/01/2019 12:19:14 AM,01/01/2019 12:30:11 AM,1,3.9,1,N,231,137,1,13.5,0.5,0.5,4.4,0.0,0.3,19.2,
1,01/01/2019 12:39:04 AM,01/01/2019 01:04:59 AM,1,5.5,1,N,234,61,1,21.0,0.5,0.5,4.45,0.0,0.3,26.75,
2,01/01/2019 12:10:21 AM,01/01/2019 12:22:42 AM,1,1.84,1,N,211,107,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
2,01/01/2019 12:36:58 AM,01/01/2019 12:48:41 AM,2,1.22,1,N,161,43,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
2,01/01/2019 12:50:21 AM,01/01/2019 01:17:58 AM,2,12.99,1,N,43,92,2,37.0,0.5,0.5,0.0,0.0,0.3,38.3,
2,01/01/2019 12:03:06 AM,01/01/2019 12:06:28 AM,2,0.72,1,N,141,236,1,4.5,0.5,0.5,2.2,0.0,0.3,8.0,
2,01/01/2019 12:08:41 AM,01/01/2019 12:12:59 AM,2,0.68,1,N,236,263,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
2,01/01/2019 12:30:31 AM,01/01/2019 12:38:09 AM,2,0.71,1,N,162,163,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
2,01/01/2019 12:40:16 AM,01/01/2019 12:43:35 AM,2,0.36,1,N,163,163,1,4.0,0.5,0.5,0.8,0.0,0.3,6.1,
2,01/01/2019 12:46:47 AM,01/01/2019 12:55:23 AM,2,2.32,1,N,163,75,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
1,01/01/2019 12:06:08 AM,01/01/2019 12:10:15 AM,1,0.9,1,N,113,249,1,5.0,0.5,0.5,1.85,0.0,0.3,8.15,
1,01/01/2019 12:28:32 AM,01/01/2019 12:35:28 AM,1,1.4,1,N,50,143,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,
1,01/01/2019 12:39:07 AM,01/01/2019 12:39:07 AM,1,0.0,1,N,142,264,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,
1,01/01/2019 12:54:11 AM,01/01/2019 12:58:47 AM,1,0.8,1,N,263,262,1,5.0,0.5,0.5,1.85,0.0,0.3,8.15,
1,01/01/2019 12:25:21 AM,01/01/2019 12:54:26 AM,1,9.1,1,N,116,146,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,
2,01/01/2019 12:46:16 AM,01/01/2019 12:55:15 AM,2,0.91,1,N,141,229,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:45:40 AM,01/01/2019 12:56:37 AM,1,1.3,1,N,107,79,1,8.5,0.5,0.5,2.9,0.0,0.3,12.7,
1,01/01/2019 12:58:04 AM,01/01/2019 01:21:02 AM,1,3.7,1,N,79,25,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55,
2,01/01/2019 12:29:39 AM,01/01/2019 12:44:09 AM,1,4.18,1,N,137,238,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,
2,01/01/2019 12:46:54 AM,01/01/2019 12:53:03 AM,1,1.12,1,N,239,151,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
1,01/01/2019 12:23:31 AM,01/01/2019 12:54:47 AM,1,3.2,1,N,79,100,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,
1,01/01/2019 12:59:26 AM,01/01/2019 01:07:39 AM,1,0.9,1,N,234,137,1,6.5,0.5,0.5,5.0,0.0,0.3,12.8,
1,01/01/2019 12:12:08 AM,01/01/2019 12:19:22 AM,2,1.2,1,N,237,142,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,
1,01/01/2019 12:23:12 AM,01/01/2019 12:30:51 AM,4,1.0,1,N,142,50,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,
1,01/01/2019 12:34:18 AM,01/01/2019 12:47:44 AM,2,2.8,1,N,50,263,1,11.5,0.5,0.5,2.0,0.0,0.3,14.8,
1,01/01/2019 12:49:15 AM,01/01/2019 12:54:29 AM,1,1.1,1,N,263,140,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,
